Country Name	Indicator Name	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
Haiti	Merchandise exports (current US$)	33000000	32000000	43000000	41000000	40000000	37000000	36000000	34000000	36000000	37000000	40000000	47000000	44000000	53000000	72000000	80000000	124000000	149000000	155000000	185000000	226000000	152000000	178000000	166000000	179000000	168000000	184000000	214000000	179000000	144000000	160000000	166000000	73000000	80000000	82000000	110000000	90000000	212000000	320000000	334000000	318000000	274000000	280000000	347000000	391000000	470000000	509000000	522000000	480000000	576000000	579000000	767000000	815000000	885000000	950000000	882000000	1042000000	999000000	1078000000
Hungary	Merchandise exports (current US$)	874000000	1029000000	1100000000	1206000000	1352000000	1510000000	1594000000	1702000000	1790000000	2084000000	2317000000	2500000000	3292000000	4433000000	5130000000	6091000000	4934000000	5832000000	6408000000	7930000000	8610000000	8730000000	8860000000	8770000000	8620000000	8470000000	9170000000	9580000000	10000000000	9670000000	10000000000	10185000000	10705000000	8905000000	10700000000	12865000000	15705000000	19100000000	23005000000	25032000000	28192000000	30436000000	34517000000	43094000000	55567000000	62936000000	75255000000	95400000000	1.08504E+11	83008000000	95483000000	1.12312E+11	1.0357E+11	1.07503E+11	1.10622E+11	98524000000	1.01919E+11	1.13806E+11	1.25864E+11
IBRD only	Merchandise exports (current US$)	26891239436	26913990062	27516881639	30555227686	33764203424	35614156234	37770793784	39544434390	42379213981	46792670584	50996396812	55306128067	61981025245	90733463993	1.49557E+11	1.47915E+11	1.6619E+11	1.89845E+11	2.0929E+11	2.83604E+11	3.7046E+11	3.50911E+11	3.39003E+11	3.38357E+11	3.58523E+11	3.47084E+11	3.11795E+11	3.70096E+11	4.20003E+11	4.6761E+11	5.06149E+11	5.1795E+11	5.65336E+11	5.96402E+11	7.21941E+11	8.75571E+11	9.47649E+11	1.03216E+12	9.85167E+11	1.06549E+12	1.31561E+12	1.28304E+12	1.3974E+12	1.68379E+12	2.17055E+12	2.70398E+12	3.31283E+12	3.97576E+12	4.82377E+12	3.73837E+12	4.81395E+12	5.91959E+12	6.13402E+12	6.29353E+12	6.36008E+12	5.57272E+12	5.26707E+12	5.93442E+12	6.60831E+12
IDA & IBRD total	Merchandise exports (current US$)	32230884813	32141978316	33023064498	36809569408	40704357873	43074620893	45604795306	47277496351	50268875805	55878283155	61205678779	66515948184	74966024268	1.08186E+11	1.77472E+11	1.72884E+11	1.96958E+11	2.25166E+11	2.4301E+11	3.31458E+11	4.33001E+11	4.01491E+11	3.8091E+11	3.77981E+11	4.00715E+11	3.8957E+11	3.47558E+11	4.09932E+11	4.61658E+11	5.16625E+11	5.63087E+11	5.70842E+11	6.19981E+11	6.50391E+11	7.79084E+11	9.45921E+11	1.0278E+12	1.11196E+12	1.05591E+12	1.14141E+12	1.40658E+12	1.37092E+12	1.49207E+12	1.79427E+12	2.31479E+12	2.87974E+12	3.52084E+12	4.21166E+12	5.11582E+12	3.97286E+12	5.12203E+12	6.3033E+12	6.50317E+12	6.64467E+12	6.73172E+12	5.85532E+12	5.5333E+12	6.24469E+12	6.96053E+12
IDA total	Merchandise exports (current US$)	5317790378	5205402313	5484078841	6230656701	6914159626	7433667722	7805236427	7700876081	7853402740	9047239226	10168826241	11166557021	12938389269	17406628710	27850830133	24944120431	30701490669	35242594024	33706846901	47805453887	62478004324	50666651926	42107426795	39861089145	42440093936	42698216934	35993694558	40154815316	42076274019	49440706613	57335778837	53386574047	55234356908	54493408217	57491400610	70805678613	80769624986	80232825795	70982884524	76162271312	91180213156	88062010906	94828996846	1.10557E+11	1.4441E+11	1.75839E+11	2.07878E+11	2.35264E+11	2.91476E+11	2.34329E+11	3.08079E+11	3.83868E+11	3.68355E+11	3.49378E+11	3.70433E+11	2.80072E+11	2.63812E+11	3.079E+11	3.49811E+11
IDA blend	Merchandise exports (current US$)	1545413548	1620937040	1631081986	1846380300	2245414870	2609505735	2572307597	2470858130	2039134287	2580198111	3200167076	3946384267	5462490191	7663943625	15172331401	13238028230	16845120391	19225801217	17627408503	28099247932	39617144088	30098732103	23149098906	21094075876	23135725654	23684028979	16620723141	20261590950	20983746548	25646553684	30712787249	29881416761	31257747261	29365459871	29606496478	35307362295	41983376213	40503151404	32633956272	35926456320	44699788767	40565160822	42115396263	52675000000	72084000000	90473000000	1.04111E+11	1.17729E+11	1.48759E+11	1.09914E+11	1.50153E+11	1.95625E+11	1.89512E+11	1.6512E+11	1.81981E+11	1.15996E+11	95707000000	1.14792E+11	1.40423E+11
Indonesia	Merchandise exports (current US$)	841000000	784000000	682000000	696000000	724000000	708000000	679000000	665000000	731000000	854000000	1108000000	1234000000	1777000000	3211000000	7426000000	7102000000	8547000000	10853000000	11643000000	15591000000	21909000000	22260000000	22293000000	21152000000	21902000000	18590000000	16075000000	17135000000	19465000000	22160000000	25675000000	29142000000	33967000000	36823000000	40055000000	45417000000	49814000000	56298000000	50370000000	51243000000	65403000000	57361000000	59166000000	64108000000	70767000000	86996000000	1.03527E+11	1.18013E+11	1.39606E+11	1.19646E+11	1.57779E+11	2.03497E+11	1.90032E+11	1.82552E+11	1.76293E+11	1.50366E+11	1.44743E+11	1.68775E+11	1.80215E+11
IDA only	Merchandise exports (current US$)	3725548737	3537332099	3804257513	4328982687	4605033757	4753325654	5160558018	5159417311	5748022072	6387958643	6876181196	7113448232	7341589612	9570599719	12482675886	11521120615	13643778544	15769725715	15822353597	19426267136	22574072359	20300889784	18704732188	18513017995	19045435696	18760603181	19102402200	19620578276	20802633215	23470592281	26264501797	23193501295	23660065565	24923180600	27769213796	35440196182	38595300856	39627685447	38492277030	40323096273	46461599246	47668909708	53013270687	57970219154	72201458300	85017193002	1.03563E+11	1.17311E+11	1.42227E+11	1.2473E+11	1.57926E+11	1.87618E+11	1.78113E+11	1.84636E+11	1.88347E+11	1.65576E+11	1.7051E+11	1.95688E+11	2.11588E+11
Isle of Man	Merchandise exports (current US$)
India	Merchandise exports (current US$)	1332000000	1386000000	1403000000	1626000000	1705000000	1687000000	1954000000	1613000000	1761000000	1835000000	2026000000	2036000000	2448000000	2917000000	3926000000	4355000000	5549000000	6378000000	6671000000	7806000000	8586000000	8295000000	9358000000	9148000000	9451000000	9140000000	9399000000	11298000000	13234000000	15872000000	17969000000	17727000000	19628000000	21572000000	25022000000	30630000000	33105000000	35008000000	33437000000	35667000000	42379000000	43361000000	49250000000	58963000000	76649000000	99616000000	1.21808E+11	1.50159E+11	1.94828E+11	1.64909E+11	2.26351E+11	3.02905E+11	2.96828E+11	3.14848E+11	3.22694E+11	2.67444E+11	2.64144E+11	2.99275E+11	3.25562E+11
Not classified	Merchandise exports (current US$)
Ireland	Merchandise exports (current US$)	427000000	505000000	488000000	549000000	549000000	618000000	684000000	790000000	798000000	891000000	1120000000	1312000000	1607000000	2131000000	2658000000	3192000000	3315000000	4404000000	5691000000	7143000000	8398000000	7678000000	8063000000	8592000000	9642000000	10358000000	12658000000	15999000000	18723000000	20667000000	23743000000	24224000000	28331000000	28992000000	33996000000	44705000000	48339000000	53348000000	64330000000	71239000000	77413000000	82835000000	88265000000	92755000000	1.04788E+11	1.09657E+11	1.08726E+11	1.21543E+11	1.25719E+11	1.15928E+11	1.16497E+11	1.2574E+11	1.16773E+11	1.16637E+11	1.21057E+11	1.23361E+11	1.30864E+11	1.37479E+11	1.64643E+11
Iran, Islamic Rep.	Merchandise exports (current US$)	636000000	756000000	822000000	919000000	1252000000	1305000000	1310000000	1929000000	1881000000	2100000000	2403000000	3824000000	1799000000	2669000000	8402000000	7963000000	8935000000	9216000000	8560000000	8310000000	12338000000	11831000000	20452000000	21507000000	17087000000	14175000000	7171000000	11916000000	10709000000	13081000000	19305000000	18661000000	19868000000	18080000000	19434000000	18360000000	22391000000	18381000000	13118000000	21030000000	28739000000	25689000000	28237000000	33750000000	41697000000	56252000000	77012000000	88733000000	1.13668E+11	78830000000	1.01316E+11	1.32E+11	1.08341E+11	90765000000	95160000000	70275000000	72903000000	92764000000	1.079E+11
Iraq	Merchandise exports (current US$)	654000000	662000000	692000000	781000000	840000000	882000000	934000000	822000000	1039000000	1045000000	1098000000	1556000000	1086000000	1942000000	6602000000	8298000000	9273000000	9650000000	11064000000	21572000000	26349000000	10530000000	10250000000	8161000000	9317000000	10409000000	7465000000	9705000000	9609000000	12284000000	10314000000	377000000	518000000	457000000	453000000	496000000	731000000	4602000000	5500000000	13067000000	20380000000	12872000000	12219000000	9711000000	17810000000	23697000000	29361000000	41268000000	61273000000	41929000000	52483000000	83226000000	94392000000	93066000000	88112000000	57577000000	47642000000	63314000000	89355000000
Iceland	Merchandise exports (current US$)	73000000	76000000	84000000	94000000	111000000	129000000	140000000	97000000	80000000	108000000	147000000	150000000	189000000	290000000	331000000	306000000	401000000	512000000	641000000	782000000	918000000	894000000	685000000	740000000	739000000	815000000	1099000000	1375000000	1424000000	1385000000	1592000000	1549000000	1528000000	1399000000	1623000000	1802000000	1897000000	1851000000	1931000000	2004000000	1901000000	2019000000	2229000000	2381000000	2839000000	3091000000	3453000000	4783000000	5382000000	4057000000	4604000000	5347000000	5064000000	4998000000	5053000000	4741000000	4457000000	4882000000	5561000000
Israel	Merchandise exports (current US$)	217000000	245000000	279000000	352000000	372000000	430000000	503000000	555000000	639000000	729000000	779000000	958000000	1147000000	1449000000	1825000000	1941000000	2415000000	3082000000	3921000000	4546000000	5538000000	5670000000	5255000000	5108000000	5807000000	6260000000	7154000000	8454000000	9752000000	11072000000	12080000000	11921000000	13119000000	14826000000	16884000000	19046000000	20610000000	22503000000	22993000000	25794000000	31404000000	29048000000	29347000000	31784000000	38618000000	42770000000	46789000000	54091000000	61337000000	47935000000	58413000000	67796000000	63141000000	66607000000	68507000000	63701000000	60401000000	61126000000	57393000000
Italy	Merchandise exports (current US$)	3657000000	4184000000	4667000000	5056000000	5962000000	7198000000	8038000000	8706000000	10186000000	11728000000	13205000000	15105000000	18609000000	22226000000	30465000000	34988000000	37265000000	45305000000	56090000000	72233000000	78104000000	77070000000	73791000000	72877000000	74564000000	76717000000	97204000000	1.16711E+11	1.27859E+11	1.40556E+11	1.70304E+11	1.69465E+11	1.78155E+11	1.69229E+11	1.91362E+11	2.33766E+11	2.52293E+11	2.40414E+11	2.45801E+11	2.35564E+11	2.40518E+11	2.4449E+11	2.54427E+11	2.99333E+11	3.53782E+11	3.73135E+11	4.16875E+11	4.99882E+11	5.42748E+11	4.06909E+11	4.47301E+11	5.23258E+11	5.01306E+11	5.18268E+11	5.29797E+11	4.56989E+11	4.61737E+11	5.07418E+11	5.46643E+11
Jamaica	Merchandise exports (current US$)	159000000	172000000	182000000	202000000	216000000	214000000	228000000	226000000	220000000	254000000	342000000	339000000	391000000	390000000	604000000	759000000	630000000	768000000	833000000	818000000	963000000	974000000	767000000	718000000	705000000	566000000	589000000	706000000	880000000	998000000	1158000000	1118000000	1047000000	1071000000	1212000000	1427000000	1383000000	1383000000	1312000000	1240000000	1295000000	1220000000	1114000000	1180000000	1402000000	1532000000	1948000000	2254000000	2439000000	1316000000	1328000000	1623000000	1712000000	1569000000	1452000000	1263000000	1202000000	1310000000	1710000000
Jordan	Merchandise exports (current US$)	11000000	15000000	17000000	18000000	24000000	28000000	29000000	32000000	40000000	41000000	34000000	32000000	48000000	73000000	155000000	153000000	207000000	249000000	298000000	403000000	574000000	733000000	752000000	580000000	752000000	789000000	733000000	930000000	1019000000	1107000000	1064000000	1130000000	1215000000	1246000000	1424000000	1769000000	1816000000	1836000000	1802000000	1832000000	1899000000	2293000000	2770000000	3082000000	3883000000	4302000000	5204000000	5725000000	7938000000	6375000000	7028000000	8006000000	7887000000	7920000000	8385000000	7833000000	7549000000	7511000000	7773000000
Japan	Merchandise exports (current US$)	4055000000	4236000000	4916000000	5452000000	6673000000	8451000000	9776000000	10442000000	12971000000	15990000000	19318000000	23995000000	29088000000	37017000000	55469000000	55819000000	67304000000	81083000000	98211000000	1.02299E+11	1.30441E+11	1.51495E+11	1.38385E+11	1.46965E+11	1.697E+11	1.77164E+11	2.10757E+11	2.31286E+11	2.64856E+11	2.73932E+11	2.87581E+11	3.14786E+11	3.39885E+11	3.62244E+11	3.97005E+11	4.43116E+11	4.10901E+11	4.20957E+11	3.87927E+11	4.1761E+11	4.79249E+11	4.03496E+11	4.16726E+11	4.71817E+11	5.65675E+11	5.94941E+11	6.46725E+11	7.14327E+11	7.81412E+11	5.80719E+11	7.69774E+11	8.23184E+11	7.98568E+11	7.15097E+11	6.90203E+11	6.24787E+11	6.449E+11	6.98131E+11	7.38403E+11
Kazakhstan	Merchandise exports (current US$)																																	3245000000	3277000000	3231000000	5250000000	5911000000	6497000000	5334000000	5872000000	8812000000	8639000000	9670000000	12927000000	20093000000	27849000000	38250000000	47755000000	71172000000	43196000000	59971000000	84336000000	86449000000	84700000000	79460000000	45956000000	36737000000	48503000000	60956000000
Kenya	Merchandise exports (current US$)	112000000	117000000	126000000	198000000	222000000	228000000	260000000	242000000	252000000	271000000	305000000	314000000	359000000	477000000	603000000	606000000	790000000	1186000000	1023000000	1090000000	1245000000	1139000000	1025000000	869000000	1074000000	958000000	1200000000	961000000	1067000000	951000000	1032000000	1108000000	1339000000	1374000000	1587000000	1879000000	2068000000	2054000000	2008000000	1747000000	1734000000	1944000000	2116000000	2411000000	2684000000	3420000000	3502000000	4081000000	5001000000	4463000000	5169000000	5756000000	6127000000	5856000000	6115000000	5906000000	5695000000	5747000000	6086000000
Kyrgyz Republic	Merchandise exports (current US$)																																	317000000	340000000	340000000	409000000	505000000	604000000	514000000	463000000	511000000	476000000	486000000	582000000	719000000	672000000	891000000	1321000000	1856000000	1673000000	1756000000	1979000000	1894000000	2058000000	1897000000	1441000000	1573000000	1764000000	1765000000
Cambodia	Merchandise exports (current US$)	70000000	63000000	54000000	89000000	88000000	105000000	67000000	83000000	89000000	64000000	39000000	11000000	7000000	15000000	19000000	5000000	4000000	15000000	15000000	15000000	16000000	10000000	12000000	15000000	18000000	20000000	21000000	22000000	32000000	44000000	86000000	213000000	265000000	284000000	490000000	855000000	644000000	736000000	800000000	1129000000	1389000000	1500000000	1923000000	2118000000	2798000000	3092000000	3692000000	4088000000	4708000000	4196000000	5143000000	6704000000	7838000000	6666000000	6846000000	8542000000	10069000000	12089000000	14350000000
Kiribati	Merchandise exports (current US$)	2000000	1000000	1000000	1000000	3000000	4000000	5000000	7000000	8000000	8000000	8000000	10000000	8000000	17000000	34000000	36000000	22000000	20000000	25000000	25000000	3000000	4000000	2000000	3000000	11000000	4000000	2000000	2000000	5000000	5000000	3000000	6000000	5000000	3000000	5000000	7000000	5000000	6000000	6000000	9000000	4000000	5000000	3000000	3000000	2000000	4000000	6000000	10000000	8000000	6000000	4000000	9000000	6000000	7000000	10000000	10000000	11000000	14000000	11000000
St. Kitts and Nevis	Merchandise exports (current US$)	6000000	10000000	5000000	8000000	10000000	9000000	9000000	9000000	7000000	9000000	4000000	4000000	6000000	7000000	11000000	21000000	17000000	14000000	16000000	16000000	24000000	22000000	17000000	17000000	19000000	18000000	24000000	27000000	26000000	25000000	28000000	27000000	26000000	27000000	22000000	19000000	22000000	41000000	28000000	28000000	33000000	31000000	39000000	41000000	40000000	34000000	40000000	34000000	51000000	38000000	32000000	45000000	46000000	56000000	57000000	55000000	51000000	50000000	53000000
Korea, Rep.	Merchandise exports (current US$)	32000000	41000000	56000000	87000000	118000000	173000000	251000000	321000000	457000000	624000000	836000000	1067000000	1625000000	3221000000	4462000000	4945000000	7716000000	10048000000	12722000000	15057000000	17512000000	21268000000	21853000000	24446000000	29245000000	30282000000	34715000000	47281000000	60696000000	62377000000	65016000000	71870000000	76632000000	82236000000	96013000000	1.25058E+11	1.29715E+11	1.36164E+11	1.32313E+11	1.43685E+11	1.72268E+11	1.50439E+11	1.62471E+11	1.93817E+11	2.53845E+11	2.84419E+11	3.25465E+11	3.71489E+11	4.22007E+11	3.63534E+11	4.66384E+11	5.55214E+11	5.4787E+11	5.59632E+11	5.72664E+11	5.26757E+11	4.95426E+11	5.73694E+11	6.0486E+11
Kuwait	Merchandise exports (current US$)	962000000	962000000	1077000000	1136000000	1251000000	1284000000	1342000000	1355000000	1439000000	1540000000	1693000000	2507000000	2989000000	3815000000	10963000000	9184000000	9846000000	9754000000	10427000000	18404000000	19663000000	16044000000	10864000000	11504000000	11623000000	10597000000	7383000000	8264000000	7661000000	11476000000	7042000000	1088000000	6571000000	10248000000	11260000000	12785000000	14889000000	14224000000	9554000000	12164000000	19436000000	16203000000	15369000000	20678000000	28599000000	44869000000	56016000000	62691000000	87457000000	54008000000	69978000000	1.02103E+11	1.18912E+11	1.15104E+11	1.02111E+11	54122000000	46273000000	54924000000	71566000000
Latin America & Caribbean (excluding high income)	Merchandise exports (current US$)	8109000000	8138000000	8531000000	9045000000	9871000000	10259000000	10570000000	11225000000	11442000000	12744000000	14410000000	14243000000	16476000000	24147000000	37598000000	36170000000	40733000000	48465000000	52676000000	68727000000	90834000000	99895000000	90714000000	92056000000	1.03619E+11	98128000000	83613000000	93396000000	1.08139E+11	1.19908E+11	1.3077E+11	1.28509E+11	1.35096E+11	1.46012E+11	1.70399E+11	2.061E+11	2.34367E+11	2.62544E+11	2.60366E+11	2.78342E+11	3.35745E+11	3.22002E+11	3.28302E+11	3.56792E+11	4.33297E+11	5.18477E+11	6.08011E+11	6.8467E+11	8.02171E+11	6.20072E+11	7.89268E+11	9.84212E+11	1.00283E+12	9.96117E+11	9.69109E+11	8.28832E+11	7.99787E+11	8.96903E+11	9.78686E+11
Lao PDR	Merchandise exports (current US$)	1000000	1000000	1000000	1000000	1000000	1000000	1000000	4000000	6000000	4000000	7000000	6000000	4000000	5000000	10000000	12000000	12000000	4000000	3000000	19000000	28000000	23000000	40000000	41000000	44000000	54000000	55000000	62000000	63000000	63000000	79000000	97000000	133000000	241000000	301000000	311000000	323000000	359000000	370000000	311000000	330000000	320000000	301000000	335000000	363000000	553000000	882000000	923000000	1092000000	1053000000	1746000000	2190000000	2271000000	2264000000	2662000000	3653000000	4245000000	4823000000	5260000000
Lebanon	Merchandise exports (current US$)	43000000	41000000	59000000	57000000	65000000	87000000	103000000	118000000	147000000	165000000	190000000	245000000	377000000	921000000	1636000000	1233000000	546000000	760000000	830000000	850000000	955000000	920000000	800000000	760000000	378000000	288000000	550000000	650000000	780000000	485000000	494000000	539000000	560000000	452000000	470000000	656000000	736000000	643000000	662000000	677000000	715000000	1093000000	1238000000	1813000000	2199000000	2337000000	2814000000	3574000000	4454000000	4187000000	5021000000	5664000000	5615000000	5170000000	4548000000	3982000000	3930000000	4026000000	3830000000
Liberia	Merchandise exports (current US$)	83000000	62000000	68000000	81000000	126000000	135000000	150000000	159000000	169000000	196000000	214000000	222000000	244000000	324000000	400000000	394000000	460000000	447000000	504000000	537000000	600000000	529000000	477000000	428000000	452000000	436000000	408000000	382000000	396000000	460000000	868000000	311000000	590000000	440000000	353000000	820000000	630000000	430000000	425000000	469000000	329000000	128000000	176000000	109000000	104000000	131000000	158000000	200000000	242000000	149000000	222000000	367000000	460000000	559000000	444000000	283000000	279000000	358000000	490000000
Libya	Merchandise exports (current US$)	9000000	16000000	137000000	374000000	700000000	790000000	995000000	1168000000	1871000000	2164000000	2357000000	2694000000	2938000000	4003000000	8259000000	6834000000	9554000000	11411000000	9895000000	16076000000	21910000000	15571000000	13203000000	12216000000	11148000000	12314000000	8215000000	8043000000	6673000000	8034000000	13225000000	11235000000	9942000000	8590000000	8954000000	8975000000	9903000000	9656000000	6659000000	7947000000	12038000000	10634000000	9851000000	12878000000	17425000000	28849000000	37473000000	46929000000	61950000000	37055000000	48935000000	19060000000	61026000000	46018000000	20826000000	11392000000	9446000000	18379000000	21253000000
St. Lucia	Merchandise exports (current US$)	3000000	5000000	4000000	5000000	6000000	7000000	7000000	7000000	6000000	8000000	9000000	6000000	8000000	10000000	16000000	17000000	21000000	25000000	29000000	36000000	58000000	46000000	46000000	55000000	49000000	57000000	87000000	79000000	115000000	109000000	127000000	110000000	123000000	120000000	106000000	109000000	80000000	61000000	62000000	56000000	43000000	44000000	44000000	62000000	80000000	64000000	94000000	98000000	164000000	166000000	215000000	160000000	182000000	174000000	161000000	180000000	120000000	127000000	96000000
Latin America & Caribbean	Merchandise exports (current US$)	9895063606	10071761170	10520049435	11134128008	12179043234	12672051253	13249094820	13995215424	14340978286	16040342765	18136734632	17907680370	20328020408	29617806844	48295545830	46704164074	53356554291	62251494809	66920929555	87600166498	1.15968E+11	1.2596E+11	1.1313E+11	1.13363E+11	1.2486E+11	1.18269E+11	1.02145E+11	1.14051E+11	1.31685E+11	1.46441E+11	1.56792E+11	1.55693E+11	1.64192E+11	1.75245E+11	2.05145E+11	2.49856E+11	2.82158E+11	3.14767E+11	3.09979E+11	3.30986E+11	3.98908E+11	3.82402E+11	3.87441E+11	4.24725E+11	5.23928E+11	6.38532E+11	7.62029E+11	8.56999E+11	9.9014E+11	7.67505E+11	9.70982E+11	1.20756E+12	1.22027E+12	1.21567E+12	1.17785E+12	1.00329E+12	9.659E+11	1.08314E+12	1.1803E+12
Least developed countries: UN classification	Merchandise exports (current US$)	2895164649	2661936823	2829008679	3286494030	3499538679	3609424866	4023180000	3977207207	4390962341	5016640836	5398999917	5615408428	5631106455	7427474190	9477572205	8040478017	8837916038	10121492746	9972239640	12827238331	15205693178	13882116384	12884375872	13016414104	13803319375	13399750907	12639466248	14154711444	15996857746	17213952095	19256285395	17324693838	17544047675	18818469766	19738649322	25075690747	28204301238	28531948988	26463938517	29508509488	37009302609	36064655851	39825158430	45403680502	59099555172	79760894099	1.00856E+11	1.24968E+11	1.61813E+11	1.25618E+11	1.61581E+11	2.00706E+11	2.01166E+11	2.06103E+11	2.00467E+11	1.56225E+11	1.54955E+11	1.81626E+11	2.04714E+11
Low income	Merchandise exports (current US$)	2010592891	1776386335	1915886414	2333106836	2390698612	2412455505	2691455664	2701694202	2987093448	3294249586	3639800242	3555332304	4101814267	5102631352	6941728732	6335095358	7316715185	8421197466	8330330442	11106254045	13421443439	12130806698	11664055877	11570941446	12088374806	11368211291	12040049594	11625159975	13008911148	15043284677	17559731655	15343843918	13289433106	14013230506	14618143309	18777938675	20367728778	20260499533	17054112016	18176522477	21938870317	22471519933	24577642160	26789828095	34315689309	40982551032	49016585622	53196195087	65902860560	54347743930	68019472603	79044270687	72722407403	71618645506	75445097785	56579743965	54837268742	64195351395	66883075719
Liechtenstein	Merchandise exports (current US$)
Sri Lanka	Merchandise exports (current US$)	385000000	380000000	380000000	364000000	394000000	409000000	357000000	348000000	342000000	322000000	342000000	344000000	338000000	410000000	527000000	569000000	572000000	761000000	845000000	981000000	1062000000	1088000000	1031000000	1063000000	1467000000	1333000000	1215000000	1393000000	1476000000	1545000000	1912000000	1987000000	2455000000	2859000000	3208000000	3798000000	4095000000	4639000000	4809000000	4594000000	5430000000	4816000000	4699000000	5125000000	5757000000	6347000000	6886000000	7740000000	8452000000	7345000000	8602000000	10236000000	9380000000	10208000000	11298000000	10505000000	10310000000	11360000000	11900000000
Lower middle income	Merchandise exports (current US$)	8005527588	8033507204	7800716803	8821413176	9732429457	10334550783	10901977385	10401701860	10719550292	12071525313	13755898166	15125780141	17858828984	25629187084	43544179371	40341769881	48332376227	56973816138	57583903778	77854451050	1.02052E+11	92136238074	83382500659	80060794414	83808950735	80807356115	70322604126	81963923801	92221747344	1.07356E+11	1.18247E+11	1.21365E+11	1.32814E+11	1.37616E+11	1.55205E+11	1.87058E+11	2.09702E+11	2.25432E+11	2.12647E+11	2.30435E+11	2.75072E+11	2.59827E+11	2.82436E+11	3.25959E+11	4.06107E+11	4.95617E+11	5.91906E+11	7.02434E+11	8.8065E+11	7.02807E+11	9.23051E+11	1.17718E+12	1.17388E+12	1.1829E+12	1.20649E+12	1.00768E+12	9.91078E+11	1.15105E+12	1.27556E+12
Low & middle income	Merchandise exports (current US$)	30400283856	29970101924	30558892048	34200034071	37764724664	39889819201	42032060817	43527286022	45991892705	51010270876	56173827642	61162484211	68575737615	99875248124	1.65403E+11	1.60963E+11	1.82895E+11	2.11874E+11	2.28247E+11	3.12616E+11	4.08794E+11	3.82749E+11	3.66345E+11	3.64399E+11	3.87252E+11	3.76129E+11	3.34498E+11	3.93986E+11	4.41957E+11	4.95552E+11	5.39944E+11	5.45194E+11	5.89849E+11	6.21738E+11	7.44286E+11	9.00131E+11	9.79747E+11	1.06167E+12	1.00355E+12	1.08916E+12	1.34644E+12	1.30745E+12	1.42399E+12	1.70751E+12	2.19276E+12	2.72374E+12	3.31978E+12	3.97045E+12	4.83871E+12	3.75076E+12	4.85862E+12	5.99306E+12	6.20052E+12	6.31735E+12	6.39584E+12	5.55945E+12	5.23481E+12	5.90221E+12	6.58156E+12
Lesotho	Merchandise exports (current US$)	4000000	4000000	5000000	5000000	6000000	7000000	6000000	6000000	5000000	7000000	6000000	4000000	8000000	13000000	14000000	12000000	17000000	14000000	32000000	45000000	58000000	50000000	37000000	31000000	29000000	23000000	26000000	47000000	64000000	66000000	62000000	67000000	109000000	133000000	143000000	160000000	187000000	196000000	194000000	172000000	220000000	280000000	358000000	476000000	708000000	651000000	718000000	830000000	884000000	734000000	878000000	1172000000	972000000	847000000	826000000	844000000	884000000	1028000000	1230000000
Late-demographic dividend	Merchandise exports (current US$)	14519861670	14354249560	14457457107	15499133272	17163654980	18524262090	19619737612	19898125781	21344298086	23857022467	26510748648	29986382755	36817136612	53383040372	89320422165	92401974319	1.03822E+11	1.1347E+11	1.26709E+11	1.70358E+11	2.18401E+11	2.16373E+11	1.9243E+11	1.92225E+11	2.10312E+11	2.05579E+11	1.95407E+11	2.3138E+11	2.68697E+11	3.03648E+11	3.26808E+11	3.45047E+11	3.93429E+11	4.21731E+11	5.23907E+11	6.39281E+11	6.79811E+11	7.35989E+11	7.10664E+11	7.57709E+11	9.35484E+11	9.42322E+11	1.04193E+12	1.29857E+12	1.69596E+12	2.1151E+12	2.59658E+12	3.15188E+12	3.83819E+12	3.03112E+12	3.85E+12	4.7875E+12	5.03516E+12	5.26533E+12	5.33718E+12	4.72196E+12	4.43304E+12	4.94459E+12	5.57068E+12
Lithuania	Merchandise exports (current US$)																																	2029000000	2025000000	2030000000	2705000000	3355000000	3860000000	3710000000	3004000000	3810000000	4583000000	5475000000	7162000000	9302000000	11807000000	14142000000	17144000000	23646000000	16454000000	20748000000	28050000000	29611000000	32598000000	32318000000	25393000000	25010000000	29901000000	33407000000
Luxembourg	Merchandise exports (current US$)																																								8203000000	8378000000	9759000000	10214000000	13297000000	16250000000	19120000000	22980000000	22933000000	25694000000	21339000000	19748000000	20866000000	18833000000	18441000000	19106000000	17145000000	15815000000	15746000000	16208000000
Latvia	Merchandise exports (current US$)																																	778000000	998000000	991000000	1305000000	1443000000	1672000000	1811000000	1723000000	1868000000	2001000000	2285000000	2893000000	4009000000	5161000000	6155000000	8308000000	10144000000	7702000000	9532000000	13130000000	14112000000	14467000000	14529000000	12130000000	12147000000	14013000000	15643000000
